gbifID	type	format	identifier	references	title	description	source	audience	created	creator	contributor	publisher	license	rightsHolder
4091471312	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/268101137/original.jpg	https://www.inaturalist.org/photos/268101137					2023-04-16T17:08:44Z	jakz1		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	jakz1
4091471312	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/268101139/original.jpg	https://www.inaturalist.org/photos/268101139					2023-04-16T17:07:42Z	jakz1		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	jakz1
4091471312	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/268101310/original.jpg	https://www.inaturalist.org/photos/268101310					2023-04-15T22:08:00Z	jakz1		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	jakz1
4091471312	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/268101311/original.jpg	https://www.inaturalist.org/photos/268101311					2023-04-15T22:08:00Z	jakz1		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	jakz1
4063029984	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/260155838/original.jpeg	https://www.inaturalist.org/photos/260155838					2023-03-12T02:11:05Z	Dr. Fabio Mao Valletta		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Dr. Fabio Mao Valletta
4055073910	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/258968464/original.jpg	https://www.inaturalist.org/photos/258968464					2023-03-02T21:02:19Z	Dr. Fabio Mao Valletta		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Dr. Fabio Mao Valletta
4054996991	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/258969525/original.jpg	https://www.inaturalist.org/photos/258969525					2023-03-02T21:02:19Z	Dr. Fabio Mao Valletta		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Dr. Fabio Mao Valletta
4054957793	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/258797968/original.jpg	https://www.inaturalist.org/photos/258797968					2018-07-12T16:52:07Z	Tannar Coolhaas		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Tannar Coolhaas
4054957793	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/258797342/original.jpg	https://www.inaturalist.org/photos/258797342					2018-07-12T16:34:28Z	Tannar Coolhaas		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Tannar Coolhaas
4054957793	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/258797271/original.jpg	https://www.inaturalist.org/photos/258797271					2018-07-04T22:46:32Z	Tannar Coolhaas		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Tannar Coolhaas
4054957793	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/258797921/original.jpg	https://www.inaturalist.org/photos/258797921					2018-07-12T17:19:03Z	Tannar Coolhaas		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Tannar Coolhaas
4054957793	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/258797305/original.jpg	https://www.inaturalist.org/photos/258797305					2018-07-04T23:02:17Z	Tannar Coolhaas		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Tannar Coolhaas
4054957793	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/258797930/original.jpg	https://www.inaturalist.org/photos/258797930					2018-07-12T17:23:41Z	Tannar Coolhaas		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Tannar Coolhaas
4054957793	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/258797934/original.jpg	https://www.inaturalist.org/photos/258797934					2018-07-12T17:14:45Z	Tannar Coolhaas		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Tannar Coolhaas
4054957793	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/258797253/original.jpg	https://www.inaturalist.org/photos/258797253					2018-07-04T22:58:15Z	Tannar Coolhaas		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Tannar Coolhaas
4054957793	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/258797956/original.jpg	https://www.inaturalist.org/photos/258797956					2018-07-12T16:42:29Z	Tannar Coolhaas		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Tannar Coolhaas
4054957793	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/258797352/original.jpg	https://www.inaturalist.org/photos/258797352					2018-07-12T16:48:55Z	Tannar Coolhaas		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Tannar Coolhaas
4054957793	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/258797285/original.jpg	https://www.inaturalist.org/photos/258797285					2018-07-04T22:51:40Z	Tannar Coolhaas		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Tannar Coolhaas
4054957793	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/258797322/original.jpg	https://www.inaturalist.org/photos/258797322					2018-07-04T23:17:55Z	Tannar Coolhaas		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Tannar Coolhaas
4054884825	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/258793779/original.jpg	https://www.inaturalist.org/photos/258793779					2021-05-03T21:24:30Z	Tannar Coolhaas		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Tannar Coolhaas
4054884825	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/258793771/original.jpg	https://www.inaturalist.org/photos/258793771					2021-05-03T21:15:45Z	Tannar Coolhaas		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Tannar Coolhaas
4054884825	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/258793787/original.jpg	https://www.inaturalist.org/photos/258793787					2021-05-03T21:26:27Z	Tannar Coolhaas		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Tannar Coolhaas
4054873959	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/258974088/original.jpg	https://www.inaturalist.org/photos/258974088					2021-12-21T22:49:26Z	Dr. Fabio Mao Valletta		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Dr. Fabio Mao Valletta
4054827940	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/258970285/original.jpg	https://www.inaturalist.org/photos/258970285					2023-03-02T21:02:19Z	Dr. Fabio Mao Valletta		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Dr. Fabio Mao Valletta
4054825952	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/258973610/original.jpg	https://www.inaturalist.org/photos/258973610					2021-12-21T22:49:26Z	Dr. Fabio Mao Valletta		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Dr. Fabio Mao Valletta
4054784638	StillImage	image/png	https://inaturalist-open-data.s3.amazonaws.com/photos/258513606/original.png	https://www.inaturalist.org/photos/258513606					2015-10-21T00:00:00Z	Dr. Fabio Mao Valletta		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Dr. Fabio Mao Valletta
4054749960	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/258969193/original.jpg	https://www.inaturalist.org/photos/258969193					2023-03-02T21:02:19Z	Dr. Fabio Mao Valletta		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Dr. Fabio Mao Valletta
4046762995	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/257749434/original.jpeg	https://www.inaturalist.org/photos/257749434					2021-10-19T21:30:31Z	Dr. Fabio Mao Valletta		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Dr. Fabio Mao Valletta
4046747983	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/257761207/original.jpeg	https://www.inaturalist.org/photos/257761207					2021-12-21T22:47:48Z	Dr. Fabio Mao Valletta		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Dr. Fabio Mao Valletta
4046726922	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/257755714/original.jpeg	https://www.inaturalist.org/photos/257755714					2021-10-18T18:45:22Z	Dr. Fabio Mao Valletta		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Dr. Fabio Mao Valletta
4046564758	StillImage	image/png	https://inaturalist-open-data.s3.amazonaws.com/photos/257409755/original.png	https://www.inaturalist.org/photos/257409755					2021-09-01T05:14:00Z	tilregneligewonko		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	tilregneligewonko
4046514987	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/257763432/original.jpg	https://www.inaturalist.org/photos/257763432					2021-10-18T02:33:18Z	Dr. Fabio Mao Valletta		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Dr. Fabio Mao Valletta
4046465957	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/257765162/original.jpeg	https://www.inaturalist.org/photos/257765162					2008-10-22T20:45:45Z	Dr. Fabio Mao Valletta		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Dr. Fabio Mao Valletta
4046380706	StillImage	image/png	https://inaturalist-open-data.s3.amazonaws.com/photos/257409883/original.png	https://www.inaturalist.org/photos/257409883					2021-09-01T05:16:00Z	tilregneligewonko		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	tilregneligewonko
4046330888	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/257748621/original.jpeg	https://www.inaturalist.org/photos/257748621					2021-12-14T00:54:20Z	Dr. Fabio Mao Valletta		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Dr. Fabio Mao Valletta
4046315947	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/257759195/original.jpeg	https://www.inaturalist.org/photos/257759195					2021-12-14T00:54:24Z	Dr. Fabio Mao Valletta		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Dr. Fabio Mao Valletta
4046247752	StillImage	image/png	https://inaturalist-open-data.s3.amazonaws.com/photos/257409990/original.png	https://www.inaturalist.org/photos/257409990					2021-09-01T05:18:00Z	tilregneligewonko		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	tilregneligewonko
4046243709	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/257409509/original.jpeg	https://www.inaturalist.org/photos/257409509					2021-09-01T05:11:00Z	tilregneligewonko		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	tilregneligewonko
4046020630	StillImage	image/jpeg	https://files.plutof.ut.ee/public/large/E8/96/E8960497A55C638D416BA56753C71194875B7DEEE5993C5CD14B518753E0481D.jpg	https://app.plutof.ut.ee/filerepository/view/5569424								PlutoF	http://creativecommons.org/licenses/by-sa/4.0/	Marta Wrzosek
4046016426	StillImage	image/jpeg	https://files.plutof.ut.ee/public/large/36/CA/36CAF23000C441DE9F02859B05BCAE8DEE14483E5C9DBB92F2BC149EB7A6D313.jpg	https://app.plutof.ut.ee/filerepository/view/5568510								PlutoF	http://creativecommons.org/licenses/by/4.0/	Dawid Borys
4041779365	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2023/2/9e4aca4e-06dc-422f-8ab5-ef2373c20af2_image.jpg										http://creativecommons.org/licenses/by/4.0/	Leila S. Berg
4039355222	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/256611309/original.jpg	https://www.inaturalist.org/photos/256611309					2022-10-06T16:14:49Z	Steve Holmes		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Steve Holmes
4034873866	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/255454759/original.jpg	https://www.inaturalist.org/photos/255454759					2019-05-23T22:13:00Z	jakelee		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	jakelee
4034747731	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/255475950/original.jpg	https://www.inaturalist.org/photos/255475950					2019-06-18T21:35:11Z	jakelee		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	jakelee
4034691850	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/255454802/original.jpg	https://www.inaturalist.org/photos/255454802					2019-06-18T21:34:56Z	jakelee		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	jakelee
4034691850	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/255455690/original.jpg	https://www.inaturalist.org/photos/255455690					2019-06-18T21:35:01Z	jakelee		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	jakelee
4026915650	StillImage	image/jpeg	https://files.plutof.ut.ee/public/large/2A/30/2A303448813C5137EB751F7913005A081D56B6C1BCD55208DDF7BC0FE3FF6E09.jpg	https://app.plutof.ut.ee/filerepository/view/5571787	20220929_131318.jpg					Irma Zettur		PlutoF	http://creativecommons.org/licenses/by-nc/4.0/	Irma Zettur
4026910674	StillImage	image/jpeg	https://files.plutof.ut.ee/public/large/47/C4/47C46783C5E8C46972F9D28FB737AB168CDE16BB006A2663819319B1FDCEF620.jpg	https://app.plutof.ut.ee/filerepository/view/5571765	TUF117986 IMG_5393.jpeg					Irja Saar		PlutoF	http://creativecommons.org/licenses/by-nc/4.0/	Irja Saar
4018391489	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/252434076/original.jpg	https://www.inaturalist.org/photos/252434076					2022-09-12T19:14:49Z	Michael Hansen		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Michael Hansen
4015325402	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/251363461/original.jpg	https://www.inaturalist.org/photos/251363461					2021-10-17T13:14:57Z	salvinorin		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	salvinorin
4015137733	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/249165960/original.jpg	https://www.inaturalist.org/photos/249165960					2022-12-25T23:42:32Z	tpg5		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	tpg5
4015137733	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/249165973/original.jpg	https://www.inaturalist.org/photos/249165973					2022-12-25T23:42:32Z	tpg5		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	tpg5
4015137733	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/249165967/original.jpg	https://www.inaturalist.org/photos/249165967					2022-12-25T23:42:32Z	tpg5		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	tpg5
4010981589	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2022/9/1c282b91-e1a2-4662-a5fa-b3afc2902c65_image.jpg										© All rights reserved	Morten Pettersen
4008102403	StillImage	image/jpeg	https://image.laji.fi/MM.2434841/DSC_3593.JPG							Petri Roponen			http://creativecommons.org/licenses/by-sa/4.0/	
4006771060	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/248187088/original.jpeg	https://www.inaturalist.org/photos/248187088					2022-12-17T22:34:20Z	Ethan Gilmore		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Ethan Gilmore
4006771060	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/248187116/original.jpeg	https://www.inaturalist.org/photos/248187116					2022-12-17T22:40:48Z	Ethan Gilmore		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Ethan Gilmore
4006771060	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/248187152/original.jpeg	https://www.inaturalist.org/photos/248187152					2022-12-17T22:49:05Z	Ethan Gilmore		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Ethan Gilmore
4006771060	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/248187072/original.jpeg	https://www.inaturalist.org/photos/248187072					2022-12-17T22:33:04Z	Ethan Gilmore		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Ethan Gilmore
4006771060	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/248187145/original.jpeg	https://www.inaturalist.org/photos/248187145					2022-12-17T22:51:37Z	Ethan Gilmore		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Ethan Gilmore
4006771060	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/248187157/original.jpeg	https://www.inaturalist.org/photos/248187157					2022-12-17T22:44:16Z	Ethan Gilmore		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Ethan Gilmore
4006770660	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/247142980/original.jpg	https://www.inaturalist.org/photos/247142980					2022-12-09T21:49:26Z	tpg5		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	tpg5
4006770660	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/247142995/original.jpg	https://www.inaturalist.org/photos/247142995					2022-12-09T21:49:26Z	tpg5		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	tpg5
4006770660	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/247142968/original.jpg	https://www.inaturalist.org/photos/247142968					2022-12-09T21:49:26Z	tpg5		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	tpg5
4006770660	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/247142956/original.jpg	https://www.inaturalist.org/photos/247142956					2022-12-09T21:49:26Z	tpg5		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	tpg5
4006718724	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/247754487/original.jpg	https://www.inaturalist.org/photos/247754487					2022-09-22T02:29:18Z	Nicolas Schwab		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Nicolas Schwab
4006718724	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/247754477/original.jpg	https://www.inaturalist.org/photos/247754477					2022-09-22T02:24:58Z	Nicolas Schwab		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Nicolas Schwab
4006718724	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/247754476/original.jpg	https://www.inaturalist.org/photos/247754476					2022-09-22T02:29:49Z	Nicolas Schwab		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Nicolas Schwab
3994285951	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/247143264/original.jpg	https://www.inaturalist.org/photos/247143264					2022-12-09T22:02:58Z	tpg5		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	tpg5
3994285951	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/247143282/original.jpg	https://www.inaturalist.org/photos/247143282					2022-12-09T22:02:58Z	tpg5		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	tpg5
3994285951	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/247143271/original.jpg	https://www.inaturalist.org/photos/247143271					2022-12-09T22:02:58Z	tpg5		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	tpg5
3994285951	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/247143258/original.jpg	https://www.inaturalist.org/photos/247143258					2022-12-09T22:02:58Z	tpg5		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	tpg5
3994247720	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/246834080/original.jpg	https://www.inaturalist.org/photos/246834080					2022-09-20T22:56:13Z	Dr. Fabio Mao Valletta		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Dr. Fabio Mao Valletta
3994240242	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/248023602/original.jpg	https://www.inaturalist.org/photos/248023602					2022-12-13T04:55:00Z	tpg5		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	tpg5
3994240242	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/247592200/original.jpeg	https://www.inaturalist.org/photos/247592200					2022-12-13T04:55:00Z	tpg5		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	tpg5
3994240242	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/247592707/original.jpeg	https://www.inaturalist.org/photos/247592707					2022-12-13T04:55:00Z	tpg5		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	tpg5
3994220656	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/246922237/original.jpg	https://www.inaturalist.org/photos/246922237					2022-11-03T03:33:00Z	samilanceata		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	samilanceata
3994220656	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/246922231/original.jpg	https://www.inaturalist.org/photos/246922231					2022-11-03T03:33:00Z	samilanceata		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	samilanceata
3994220656	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/246651518/original.jpg	https://www.inaturalist.org/photos/246651518					2022-11-03T03:33:00Z	samilanceata		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	samilanceata
3994198127	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/247443579/original.jpg	https://www.inaturalist.org/photos/247443579					2022-12-11T22:11:56Z	tpg5		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	tpg5
3994198127	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/247443539/original.jpg	https://www.inaturalist.org/photos/247443539					2022-12-11T22:11:56Z	tpg5		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	tpg5
3994198127	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/247443560/original.jpg	https://www.inaturalist.org/photos/247443560					2022-12-11T22:11:56Z	tpg5		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	tpg5
3994198127	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/247443524/original.jpg	https://www.inaturalist.org/photos/247443524					2022-12-11T22:11:56Z	tpg5		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	tpg5
3994189754	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/246830510/original.jpg	https://www.inaturalist.org/photos/246830510					2022-09-20T22:56:56Z	Dr. Fabio Mao Valletta		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Dr. Fabio Mao Valletta
3994122706	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/246759038/original.jpg	https://www.inaturalist.org/photos/246759038					2022-12-06T22:55:17Z	tpg5		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	tpg5
3994122706	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/246759018/original.jpg	https://www.inaturalist.org/photos/246759018					2022-12-06T22:55:17Z	tpg5		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	tpg5
3994122706	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/246759027/original.jpg	https://www.inaturalist.org/photos/246759027					2022-12-06T22:55:17Z	tpg5		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	tpg5
3994122706	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/246759045/original.jpg	https://www.inaturalist.org/photos/246759045					2022-12-06T22:55:17Z	tpg5		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	tpg5
3994097817	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/246922502/original.jpg	https://www.inaturalist.org/photos/246922502					2022-12-07T13:08:59Z	samilanceata		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	samilanceata
3994097817	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/246922511/original.jpg	https://www.inaturalist.org/photos/246922511					2022-12-07T13:08:59Z	samilanceata		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	samilanceata
3994097817	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/246922517/original.jpg	https://www.inaturalist.org/photos/246922517					2022-12-07T13:08:59Z	samilanceata		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	samilanceata
3994077771	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/246831420/original.jpg	https://www.inaturalist.org/photos/246831420					2022-09-20T22:56:13Z	Dr. Fabio Mao Valletta		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Dr. Fabio Mao Valletta
3994071722	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/246828858/original.jpg	https://www.inaturalist.org/photos/246828858					2022-12-07T15:33:00Z	samilanceata		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	samilanceata
3994071722	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/246828852/original.jpg	https://www.inaturalist.org/photos/246828852					2022-12-07T15:33:00Z	samilanceata		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	samilanceata
3994071722	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/246828864/original.jpg	https://www.inaturalist.org/photos/246828864					2022-12-07T15:33:00Z	samilanceata		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	samilanceata
3993253928	StillImage	image/jpeg	https://www.artportalen.se/MediaLibrary/2022/11/68230efa-bb6a-4345-9f06-dd73303584c1_image.jpg	https://www.artportalen.se/Image/4311112					2022-11-12T00:00:00Z				© all rights reserved	Niclas Wahlgren
3993221552	StillImage	image/jpeg	https://www.artportalen.se/MediaLibrary/2022/10/d05b79b9-ea13-4f85-bfe5-cab702cb3174_image.jpg	https://www.artportalen.se/Image/4285232					2022-10-26T00:00:00Z				© all rights reserved	Stefan Phalagorn Bergström
3993221552	StillImage	image/jpeg	https://www.artportalen.se/MediaLibrary/2022/10/2db7d6ad-ca9a-41e2-be8f-eacbb24b20fd_image.jpg	https://www.artportalen.se/Image/4285231					2022-10-26T00:00:00Z				© all rights reserved	Stefan Phalagorn Bergström
3993173875	StillImage	image/jpeg	https://www.artportalen.se/MediaLibrary/2022/11/6703a1da-25f4-4493-b18f-36907037ea34_image.jpg	https://www.artportalen.se/Image/4295798					2022-11-01T00:00:00Z				© all rights reserved	Stefan Phalagorn Bergström
3993173875	StillImage	image/jpeg	https://www.artportalen.se/MediaLibrary/2022/11/2abe8fab-f7a5-461b-a588-d7d456208f4e_image.jpg	https://www.artportalen.se/Image/4295799					2022-11-01T00:00:00Z				© all rights reserved	Stefan Phalagorn Bergström
3993110987	StillImage	image/jpeg	https://www.artportalen.se/MediaLibrary/2022/11/d073298f-f902-4ae7-afa4-7f03853cf75e_image.jpg	https://www.artportalen.se/Image/4304453					2022-11-07T00:00:00Z				© all rights reserved	Stefan Phalagorn Bergström
3993110987	StillImage	image/jpeg	https://www.artportalen.se/MediaLibrary/2022/11/2d227571-9e15-48cc-8ec7-1180024b0c15_image.jpg	https://www.artportalen.se/Image/4304455					2022-11-07T00:00:00Z				© all rights reserved	Stefan Phalagorn Bergström
3993110987	StillImage	image/jpeg	https://www.artportalen.se/MediaLibrary/2022/11/df21d68c-31c6-451b-b81d-91bd8b4e729e_image.jpg	https://www.artportalen.se/Image/4304459					2022-11-07T00:00:00Z				© all rights reserved	Stefan Phalagorn Bergström
